t,x,z,tau_norm2,tau_norm,omega2
1.025000000,2.535262664,0.555914289,263.783275485,16.241406204,-1.101963322
1.030000000,2.563389475,0.548796360,265.100498748,16.281907098,-1.085724956
1.035000000,2.591569394,0.541836997,266.377056341,16.321061741,-1.069985752
1.040000000,2.619800367,0.535037449,267.613490879,16.358896383,-1.054758931
1.045000000,2.648080356,0.528398922,268.810377437,16.395437702,-1.040060580
1.050000000,2.676407341,0.521922575,269.968315744,16.430712576,-1.025909708
1.055000000,2.704779312,0.515609521,271.087922441,16.464747871,-1.012328292
1.060000000,2.733194279,0.509460830,272.169823436,16.497570228,-0.999341332
1.065000000,2.761650264,0.503477531,273.214646347,16.529205860,-0.986976891
1.070000000,2.790145303,0.497660609,274.223013066,16.559680343,-0.975266146
1.075000000,2.818677445,0.492011010,275.195532449,16.589018429,-0.964243429
1.080000000,2.847244754,0.486529639,276.132793143,16.617243849,-0.953946272
1.085000000,2.875845303,0.481217365,277.035356570,16.644379128,-0.944415454
1.090000000,2.904477179,0.476075016,277.903750095,16.670445408,-0.935695038
1.095000000,2.933138477,0.471103385,278.738460371,16.695462269,-0.927832423
1.100000000,2.961827300,0.466303229,279.539926911,16.719447566,-0.920878390
1.105000000,2.990541762,0.461675270,280.308535886,16.742417265,-0.914887147
1.110000000,3.019279978,0.457220194,281.044614195,16.764385291,-0.909916387
1.115000000,3.048040072,0.452938653,281.748423912,16.785363383,-0.906026963
1.120000000,3.076820168,0.448831266,282.420159354,16.805361030,-0.903278890
1.125000000,3.105618391,0.444898620,283.059950077,16.824385578,-0.901727377
1.130000000,3.134432866,0.441141266,283.667865999,16.842442400,-0.901422506
1.135000000,3.163261713,0.437559726,284.243922432,16.859535060,-0.902409258
1.140000000,3.192103047,0.434154486,284.788084959,16.875665467,-0.904727545
1.145000000,3.220954975,0.430926002,285.300274184,16.890834029,-0.908412241
1.150000000,3.249815593,0.427874696,285.780370360,16.905039792,-0.913493210
1.155000000,3.278682984,0.425000960,286.228217920,16.918280584,-0.919995342
1.160000000,3.307555213,0.422305150,286.643629906,16.930553148,-0.927938575
1.165000000,3.336430330,0.419787591,287.026392316,16.941853273,-0.937337934
1.170000000,3.365306361,0.417448575,287.376268353,16.952175918,-0.948203549
1.175000000,3.394181310,0.415288359,287.693002571,16.961515338,-0.960540688
1.180000000,3.423053151,0.413307167,287.976324915,16.969865200,-0.974349776
1.185000000,3.451919833,0.411505186,288.225954616,16.977218695,-0.989626419
1.190000000,3.480779268,0.409882572,288.441603936,16.983568645,-1.006361422
1.195000000,3.509629335,0.408439441,288.622981719,16.988907608,-1.024540806
1.200000000,3.538467877,0.407175872,288.769796716,16.993227966,-1.044145816
1.205000000,3.567292694,0.406091910,288.881760631,16.996522016,-1.065152936
1.210000000,3.596101544,0.405187557,288.958590862,16.998782041,-1.087533890
